/home/parallels/PAPTeam_ubuntu/OpticalFlow/Code/Thorough/output/HoChiMinhTraffic_10FPS_320_Original/timing/HoChiMinhTraffic_10FPS_320_Original_P6_C4.txt
Total C++ Execution,Total Flow Calculation,Total Pyramid Calculation
0.531816,0.482236,0.498215
0.533352,0.484280,0.500315
0.520675,0.474483,0.490218
0.522154,0.475034,0.490979
0.527522,0.478783,0.495376
0.529057,0.480610,0.496250
0.522767,0.474392,0.489901
0.530634,0.483752,0.499501
0.529139,0.479897,0.496137
0.537163,0.489346,0.505083
