/home/parallels/PAPTeam_ubuntu/OpticalFlow/Code/Thorough/output/HoChiMinhTraffic_10FPS_320_Original/timing/HoChiMinhTraffic_10FPS_320_Original_P6_C1.txt
Total C++ Execution,Total Flow Calculation,Total Pyramid Calculation
0.823313,0.775611,0.791457
0.839699,0.793183,0.808713
0.852948,0.804996,0.820613
0.913111,0.860903,0.877911
0.888058,0.835532,0.852071
0.944864,0.890351,0.908638
0.923834,0.870380,0.888086
0.872315,0.821426,0.837801
0.850401,0.802579,0.819996
0.822940,0.776840,0.792232
